lon,lat,limit
35.8575373,127.0925348,50
35.50074647,126.8114709,40
35.50074647,126.8114709,40
35.998025,127.801081,40
35.69511164,126.6743745,40
35.69511164,126.6743745,40
35.70579602,126.6625822,40
35.5792508,127.3579557,50
35.629555,127.3394949,40
35.56377923,127.357456,30
35.6838624,127.516878,60
35.87594001,127.1399255,30
35.65137357,126.7793953,80
35.65122954,126.7790478,80
35.56669162,126.836318,50
35.56705791,126.8367981,50
35.66081516,126.815043,40
35.61091804,126.9505448,30
35.96929487,126.9796846,60
36.06088648,126.9138898,80
36.05903955,126.9128967,80
36.5137,126.3425,60
36.47888603,126.3770867,60
36.74837939,126.3026053,50
36.62879426,126.3232104,70
36.62879426,126.3232104,70
36.8282568,126.2463198,60
36.70116145,126.2028863,60
36.42343338,126.4073459,40
36.77003,126.4517704,50
36.77005888,126.4517704,50
36.76160191,126.4858054,70
36.681523,126.579907,70
36.736191,126.518741,80
36.73907762,126.5159707,80
36.77457623,126.4633178,50
36.77001371,126.472165,50
36.77001371,126.4721301,50
37.97676781,126.9201583,60
37.92208681,126.9539679,60
37.74265847,126.8110139,60
37.80229324,126.7181169,30
36.96528246,127.4997838,30
36.96625201,127.4991285,60
36.91428401,127.4544822,60
34.80242104,126.427217,50
34.80542855,126.4247896,50
34.82514882,126.4226476,60
34.7933545,126.393031,50
34.80542855,126.4247896,50
34.79925713,126.3892924,50
34.78895488,126.4045285,50
34.83769328,126.4219648,60
34.79920409,126.4173004,50
35.24874847,127.0367412,30
35.1776659,127.0264302,30
35.23320937,127.018102,50
35.81121352,128.5409043,40
35.9571417,128.6673786,60
35.8347646,128.5716114,40
35.90051897,128.5893292,50
35.83475681,128.7171679,50
35.84088519,128.6082144,50
35.73650502,128.4202208,70
35.9336075,128.5440799,50
36.47888603,126.3770867,60
35.109979,129.111668,30
35.11112636,129.0345878,30
37.42826652,127.2520824,50
37.3472889,127.1748866,70
37.2619067,126.9542499,50
37.26149707,126.9532036,50
37.296044,126.9327675,70
37.010817,127.2721571,30
37.000711,127.3241567,30
37.061544,127.195982,30
37.25296716,126.8200106,70
37.24738498,126.8433698,70
37.08038744,126.9440402,60
37.09223544,127.2846153,40
37.08868042,127.2759259,40
37.32238647,126.935635,50
37.35897561,126.9307751,50
37.4715388,127.1370253,30
37.4715388,127.1370253,30
37.46613017,127.1432034,30
37.46613017,127.1432034,50
37.46242416,127.1446386,50
37.24522694,126.9781344,60
37.2753478,126.9562533,60
37.29318399,127.0113336,50
37.36409758,126.7285111,60
37.36251644,126.7375766,50
37.3607137,126.720709,60
37.27411636,126.5696285,50
37.24589143,126.576662,50
37.33479362,126.8179386,50
37.34187093,126.8135025,50
37.32478296,126.7722282,50
37.334513,126.7625569,60
37.33502259,126.788402,30
37.30729526,126.7881977,50
37.32389557,126.8090594,50
37.35762574,126.8259586,50
37.30498888,126.9018545,30
37.33111997,126.8579969,70
37.30482509,126.8538634,30
37.362277,126.8758972,60
37.36206377,126.8754337,60
37.31548927,126.8485293,60
37.30908739,126.8444092,50
37.3025047,126.8748643,70
37.28737485,126.8456671,50
37.005445,127.2646955,30
37.3819128,126.9508558,30
37.40619573,126.9068616,50
37.3967601,126.9226715,50
37.48171772,127.1481596,50
37.47803669,127.1474513,50
37.474055,127.1452444,50
37.2083018,126.8328165,50
37.44121386,127.1788225,30
37.255833,127.114476,50
37.27496677,127.103397,30
37.31333,127.0803257,60
37.0513094,127.044442,50
37.053878,127.047135,30
37.055216,127.046997,50
37.257911,126.990385,50
37.36623143,126.8117178,30
37.33760422,126.7522567,50
37.34995773,126.7271448,30
37.37258907,126.7351739,30
37.01249224,127.2384061,50
36.99504623,127.2439921,60
36.99918558,127.2786878,60
34.83814646,127.3093067,70
34.76989427,127.158773,60
37.57101654,126.8414692,50
37.54773,126.8360362,50
37.55639584,126.8495472,50
37.55941461,126.8208132,50
37.50638593,127.1380298,50
37.5074713,127.1393712,50
37.50452233,127.1383827,50
37.50499392,127.1396078,50
37.4221697,126.7196898,50
37.42515984,126.7171917,50
37.42179085,126.7168041,50
35.27774612,128.4033586,30
35.27774612,128.4033586,30
35.27099829,128.4082427,30
35.27099829,128.4082427,30
35.16965252,128.1363548,50
35.16965252,128.1363548,50
35.62683028,127.73842,60
35.62683028,127.7384414,60
35.3568709,127.8460137,60
34.89474931,128.4585749,30
34.9801842,128.299248,50
34.99441026,128.3108614,50
34.99441026,128.3108614,50
34.98019049,128.2708513,70
34.80798656,126.4743848,30
34.83929104,126.4803214,70
34.987705,126.4785526,50
34.81776979,126.4840942,60
34.94203285,126.4414203,80
34.9622643,126.3498824,80
35.07373209,126.2922618,60
37.4796684,127.1393228,30
37.47774841,127.1447053,30
37.47839038,127.140126,50
37.478257,127.1370192,50
37.47420508,127.136948,50
37.47427705,127.1387582,50
37.47453884,127.136971,50
37.48208509,127.1325036,30
37.48279092,127.1302571,30
37.48279092,127.1302571,30
37.50272496,127.0925548,50
36.39560101,128.4406901,70
36.37119364,128.4655677,70
36.51988415,128.3587792,50
36.3134827,128.6163085,80
36.322455,128.6407291,80
37.62419905,126.898592,60
37.66738993,126.7615108,30
36.81663447,126.9781331,30
36.81663447,126.9781331,30
36.80665018,127.0141361,30
36.779952,127.093718,30
36.779569,127.093636,30
36.771329,127.051162,30
36.771329,127.051162,30
36.84476307,127.0681781,30
36.89677851,127.034956,50
36.85489456,126.9554425,30
36.85489456,126.9554425,30
36.780005,126.935403,30
36.78750061,126.9582518,30
36.7897328,127.013313,50
36.78918788,127.0150721,50
36.77288319,127.0161604,30
36.77381237,127.0178034,30
36.79413822,126.9932565,50
36.8813644,126.9224636,80
36.88020879,126.9073314,70
36.84476307,127.0681896,30
36.92602522,127.0378,30
36.78764097,126.8640344,30
36.7875331,126.8634352,30
36.7455,126.8994613,30
36.7457,126.8990816,30
36.77943891,126.9353427,30
36.78971142,127.0204872,30
36.78765868,126.992337,30
36.78765868,126.992337,30
36.75224746,126.9807458,30
36.75224746,126.9807458,30
36.78349984,127.0115864,30
36.797031,127.0476692,60
36.796682,127.047393,60
36.68223936,126.8263309,60
36.67826392,126.673369,60
36.40257144,126.4224516,60
36.653855,127.266333,30
36.653855,127.266333,30
36.6061335,127.2973307,30
36.5952119,127.2911348,50
36.5952205,127.2909202,50
36.4912506,127.2418358,40
36.5021825,127.2414388,30
36.48743216,127.2981934,30
36.92671192,127.0378648,30
34.964112,127.6032093,60
34.9567354,127.5809029,60
34.95890564,127.5600865,60
34.95981843,127.5862748,60
34.9645987,127.5502878,60
34.96448915,127.551018,60
34.9637648,127.5443763,60
35.71787466,126.7375202,30
35.95273063,126.9835931,50
35.95129267,126.9841887,50
35.87661774,127.5053497,60
35.35025967,127.2290522,40
35.34194104,127.2297338,40
35.42415481,127.4502439,60
35.42408161,127.4491254,60
35.36168086,127.3398496,60
35.33646501,127.3146849,40
35.33537632,127.3169043,40
35.392815,127.3739567,50
35.39280007,127.3739567,50
34.7996136,126.7025094,50
34.799865,126.702232,50
34.79617532,126.6855792,30
36.03983648,129.275824,70
36.03983648,129.275824,70
36.06175296,129.3704688,50
35.9519274,129.4059739,50
36.86931318,128.639695,60
36.01824829,128.9296047,70
36.0185089,128.929542,70
35.98591851,129.4044961,50
36.02464153,129.3521571,50
36.08865412,129.3841307,50
35.79841236,128.7878934,70
35.79841236,128.7878934,70
35.92554312,128.8251309,60
34.95645407,127.675131,80
34.98109808,127.7242076,80
34.9795977,127.719119,80
34.98844963,127.7430808,60
35.55658431,129.3572397,50
35.557055,129.3568352,50
35.58076777,129.3580603,60
35.58169003,129.3569469,60
35.57673951,129.3563438,50
35.63790285,129.3523976,50
35.63818812,129.3524353,50
35.62390202,129.3615474,30
35.63261488,129.3633951,30
35.63534,129.363535,30
35.63855655,129.3609892,50
35.63271692,129.3616297,50
35.63271692,129.3616297,50
35.63098921,129.3588,50
35.6236173,129.4397592,50
35.6314572,129.4372494,50
35.6312871,129.4369973,50
35.4491181,129.2961772,50
35.450132,129.2950829,50
35.4531035,129.2921968,50
35.4533569,129.2920895,50
35.56397332,129.335547,60
35.6008853,129.2334135,50
35.5998036,129.2333009,50
35.5210514,129.1780044,60
35.5200647,129.1803541,60
35.519961,129.227661,60
35.5199616,129.2276616,60
35.518879,129.233508,60
35.4645821,129.2091556,70
35.5233611,129.0881612,60
35.64482555,129.3518285,30
35.63322566,129.3477948,30
35.586935,129.3700634,30
35.6334175,129.3344636,30
35.55689705,129.3195623,30
35.56518511,129.3479123,30
35.56336919,129.26676,50
35.52594885,129.3177905,30
35.51537949,129.2938779,30
35.54067201,129.3147009,30
35.52517271,129.3217665,30
35.48653931,129.4248607,30
35.5535043,129.2525257,50
35.5643341,129.1144361,50
37.20097229,127.4996353,60
37.223304,127.477227,30
37.222869,127.3998804,50
37.2420449,127.5034143,60
37.13318004,127.5178086,60
37.29803879,127.4019195,70
37.26070808,127.4796286,30
37.18251378,127.4563095,50
37.32002786,127.4720906,60
37.10856661,127.5637551,70
37.2905767,127.4477756,50
37.283927,127.4518244,30
37.24930633,127.5148662,60
37.2009239,127.4486454,60
37.284965,127.441734,30
37.22291934,127.399626,50
35.07578435,126.703557,70
35.08794331,126.696327,70
35.06132347,126.9949405,30
35.05623971,126.9948105,30
35.05207728,126.9860084,50
35.05254506,126.9208569,70
35.02191082,126.906196,60
37.024249,127.0410462,60
37.024249,127.0410462,60
37.05772078,127.257552,70
37.01657084,127.262731,50
36.99973434,127.278378,60
37.65120896,126.6643934,30
37.7197503,126.6328045,30
37.427873,127.093456,50
37.00620944,127.1201287,30
37.00759654,127.1215264,50
37.26069749,127.4579983,70
37.2505496,127.4826517,60
37.29628338,127.4575752,50
37.29814392,127.4390429,50
37.31004066,127.4013616,60
37.25602604,127.3498005,70
37.11528705,127.6158062,70
37.11493961,127.6165186,70
37.33920385,127.4912024,30
37.18886355,127.3777527,60
36.998185,127.2279192,50
37.3237421,127.097264,50
37.30266531,127.1060293,60
37.02572673,128.3838257,30
37.02572673,128.3838257,30
36.8556668,127.4419447,30
36.99285562,127.4406687,30
36.9031761,127.5397686,30
36.78407959,127.4347897,30
36.86740093,127.4417159,50
36.84946913,127.4482367,50
37.02193036,127.8500314,70
37.02061523,127.7309589,30
36.6463654,127.4175562,60
38.065032,128.175403,80
37.26940746,127.9051437,50
37.67285926,127.8546081,70
37.48045665,128.8483014,60
37.48045665,128.8483014,60
37.40559862,127.9559346,60
37.3352708,127.9290219,60
37.4162306,128.1967661,50
37.54769157,128.2139504,50
38.1587823,128.2066244,60
37.273538,127.797102,70
37.26013375,127.7824474,60
37.19321166,128.5737638,80
37.19342207,128.4750696,80
37.42205984,128.8573699,60
37.42205984,128.8573699,60
37.15630197,128.9896429,40
35.16634829,129.047938,50
35.13987978,129.0502998,30
34.96686288,127.8857624,70
34.96686288,127.8857624,70
35.01591315,127.9077046,70
34.98263879,127.8970155,70
34.98263879,127.8970155,70
34.87778389,127.8926863,70
34.83125359,127.9040656,70
34.82901909,127.9100738,70
35.31212856,128.9981218,30
35.31212856,128.9981218,30
35.2086429,128.8453391,60
35.2086429,128.8453391,60
37.49973866,126.6699995,30
37.5404237,126.6445675,30
37.52842319,126.6558477,30
37.5272488,126.6270222,30
36.7679204,126.4616922,30
36.49308499,126.5846,60
36.34874824,126.6043031,50
36.43587196,126.557635,60
36.43587196,126.557635,60
36.42182509,126.5502667,50
36.42155929,126.5407998,30
36.40621096,126.5219931,30
36.21376395,127.1362798,70
36.14561393,127.1044481,60
36.08367008,126.6911801,50
36.14323884,126.5973999,60
36.855533,126.924996,50
33.46234879,126.9310256,50
33.29372885,126.6768667,50
33.26222278,126.6205289,50
33.25855907,126.4059666,70
33.25855907,126.4059666,70
33.25584018,126.5465121,50
33.30762927,126.7778941,60
33.32933285,126.8320777,50
37.73458535,126.7337434,60
37.734502,126.7337434,60
37.748359,126.802457,60
37.73727452,126.8229422,60
37.7866178,126.7892045,60
37.67355718,127.3743523,60
37.68644033,127.1617995,60
37.71536167,127.1938035,30
37.84540117,126.7894093,60
37.78490632,127.6445119,60
37.796158,127.640569,60
35.628813,128.5960722,60
35.82675315,129.2353181,60
35.89168355,129.1695076,80
34.86962685,127.719554,60
34.86962685,127.7195089,60
34.798823,126.405572,50
34.798657,126.4055343,50
37.55664016,126.650985,30
35.73576585,129.479925,60
35.72106016,129.4580928,60
36.6645092,129.433066,60
35.88491105,129.0631398,60
35.12327048,128.9732736,30
37.4574879,127.0601931,50
37.48466735,126.9463951,30
37.47675499,126.9598639,30
37.46106525,126.9198754,30
37.47713021,126.9131617,30
37.4837962,126.9099835,30
37.47068887,126.919626,30
34.9492901,127.8768694,50
35.27468508,128.5215881,30
35.27468508,128.5215881,30
35.28979534,128.4333858,30
35.28979534,128.4333858,30
35.69195217,127.6858497,60
35.13962311,128.1219321,40
35.14063377,128.1222409,40
35.27079017,128.7572701,60
35.27398785,128.7634342,60
35.28068085,128.7681142,60
37.46242416,127.1446386,50
37.29341602,127.1289952,30
37.30375053,127.0785218,30
37.28379756,127.108563,30
37.28569206,127.1432335,30
37.35895249,127.0670345,30
37.322341,127.1141204,30
37.27754109,127.1109117,30
37.24410612,127.1058798,30
37.24736812,127.22794,30
37.342538,127.229568,30
37.23746643,127.205477,30
37.23373509,127.1841126,30
37.201235,127.3210318,30
37.19130351,127.206877,30
37.48545569,127.5909214,30
37.54282282,127.3251127,30
37.17743413,126.977933,60
37.15212166,126.963042,60
37.16183353,126.9670114,60
36.989355,127.130358,30
36.989436,127.130857,30
36.98877874,127.1269765,50
36.99204465,127.1263637,50
37.05306512,127.073275,60
37.0746433,127.0513566,30
36.98171421,126.9252037,30
37.050073,126.978297,30
37.25405972,127.119888,30
37.27106349,127.106917,30
37.28055206,127.156354,30
37.28322495,127.1137416,30
36.80779726,128.6166862,30
36.82761536,128.6244339,30
35.756329,126.763536,80
35.71955701,126.7912777,80
35.65994327,126.5107661,80
35.61219738,126.7186034,70
35.700689,126.5796333,80
35.71389391,126.750927,40
35.71101425,126.7525424,40
35.587985,126.6776684,40
35.59319559,126.674679,60
35.82597099,126.9168985,60
35.815031,126.9822971,70
35.817054,126.890691,50
35.82585783,126.8980538,80
35.8343402,126.7426086,60
35.8174725,126.90076,50
35.80252882,126.9137541,50
35.90778164,126.8393268,40
35.96189668,127.1180693,30
35.59506529,126.599499,30
35.62977287,126.6935424,60
35.82498837,127.0687247,60
35.98872249,127.0926477,80
35.98664722,127.0527315,70
35.98571892,127.0492351,70
35.48194265,126.9656756,60
35.48194265,126.9656756,60
35.94933246,126.967522,30
35.955684,126.9509569,50
35.935627,126.9662392,50
35.93211255,127.0620684,80
37.96764961,127.250435,70
37.595052,126.885679,60
37.601465,126.890134,60
37.591312,126.8820816,60
37.628552,127.115604,30
37.7502853,127.0517858,50
37.72792954,127.0782459,80
37.72792954,127.0782459,80
37.726087,127.0602498,50
36.41454083,126.945919,30
36.4469304,126.8292315,30
36.41258849,126.702163,70
36.3175,126.5401728,30
36.3176,126.5395193,30
36.34272254,126.6000615,30
36.34995053,126.6136701,30
36.38083316,126.5245634,30
36.34113732,126.653241,30
36.289251,126.6752788,30
36.246204,126.556932,30
36.33805692,126.610489,30
36.41707746,126.6572994,60
36.39693952,127.2481591,60
36.361758,127.271712,60
36.07920224,126.6891489,30
36.078248,126.687561,30
36.15324241,126.5224272,30
36.013229,126.6902715,30
36.07446032,126.6923025,50
36.10413066,127.488793,30
36.10074274,127.486372,30
36.1045161,127.496775,30
36.1309473,127.4540942,30
36.09988623,127.5194527,70
37.5750842,126.9180656,30
37.5748716,126.9174111,30
37.5737832,126.918388,30
37.56511029,126.9628606,30
37.56866745,126.9615328,30
37.55872923,126.9478603,30
37.58245209,126.9250708,50
37.5830221,126.9257045,50
37.5787235,126.9086027,30
37.57789224,126.9102044,30
37.57958728,126.9187918,30
37.57958728,126.9187918,30
37.56488513,126.9640232,30
37.568528,126.9319654,50
37.56993316,126.9337074,50
37.56396079,126.953651,30
37.58075973,126.9315574,30
37.5935993,126.944959,30
36.36285576,127.2685228,60
36.39693952,127.2481591,60
37.47379958,126.6379619,30
37.4737468,126.6388582,30
37.4819393,126.6350139,30
37.48104907,126.635063,30
37.4758464,126.6434763,30
37.48082833,126.6463346,50
37.48595595,126.9421391,30
37.49124068,126.9555874,30
37.49124068,126.9555874,30
37.4804664,126.956006,30
37.49225315,126.9593512,30
37.4795441,126.9634871,30
37.49074049,127.0154245,50
37.4806877,127.0106544,30
37.5018141,126.9980045,30
37.5024389,127.0146195,30
37.4867264,126.987138,30
37.4785759,126.9854218,20
37.47567204,126.9897809,20
37.485734,126.9971632,30
37.471062,127.0245294,30
37.45709422,127.0192756,30
37.501755,126.9901423,50
37.50618948,127.0125656,30
37.45950249,127.0943378,60
37.4961548,126.9983571,30
37.5050048,126.995679,30
35.605337,129.365179,60
35.6058096,129.3651046,60
35.603109,129.365443,50
35.600366,129.366147,50
35.600222,129.36595,50
35.599661,129.361518,30
35.599877,129.361579,30
35.597159,129.366772,30
35.597211,129.366287,30
35.600956,129.370499,30
35.600748,129.370435,30
35.6007391,129.3694124,30
35.59533905,129.366381,30
35.595234,129.3686069,30
35.51537949,129.2938779,30
35.52299,129.3137725,30
35.54905164,129.2823132,60
35.404727,129.362392,50
35.403113,129.359961,50
35.401093,129.351001,60
35.4043129,129.3460448,60
35.4042342,129.3464525,60
35.5638317,129.1276697,60
35.3969161,129.3350358,60
35.5209423,129.0983267,70
35.84257113,127.0747456,50
35.84535819,127.2677312,30
36.08380758,127.2867813,60
35.82058786,127.0246601,30
35.49545673,127.1492276,30
35.6291111,127.3306831,30
35.3205064,128.2666517,30
35.32053534,128.2666517,30
35.411995,129.0567576,70
35.3845077,129.1550324,70
35.33570834,129.1234375,70
35.40073127,128.8410114,30
35.40073127,128.8410114,30
35.48107126,128.7484655,30
35.48024551,128.7480307,60
35.50217327,128.7512064,60
34.80286888,128.3934507,30
34.90076344,128.3766004,70
34.9005323,128.3794337,70
37.50727521,126.878181,30
37.48907226,126.8248882,50
37.48917223,126.8238898,50
37.4895011,126.8400577,30
37.48125086,126.8379424,30
37.48276551,126.8421139,30
37.49967177,126.8902724,30
37.51215759,126.8853091,30
37.50510665,126.8880803,30
37.49917235,126.8641089,30
37.49522609,126.8254678,30
37.49651575,126.8441958,50
37.49522609,126.8254678,30
37.49034765,126.8389645,30
37.55465058,127.1740559,30
37.56061697,127.1621246,30
37.54474909,127.1324018,30
37.56186962,127.1802553,30
37.54698867,127.1343449,30
37.55128785,127.1505002,30
37.56525568,127.1772125,30
37.52890274,127.1403034,30
37.55297253,127.1474362,30
37.53082718,127.1297809,30
37.55171846,127.164857,30
36.61915447,127.4324637,50
36.61140094,127.3217134,60
37.01553555,127.8332596,30
36.9879206,127.8274338,30
36.97686135,127.9240189,30
36.45867193,127.7005937,30
36.55257669,127.7329622,30
36.57353006,127.6548944,30
36.78536079,127.863134,30
36.80613516,127.7929694,50
35.85904885,128.4353226,70
35.83762694,128.5455999,50
35.7355677,128.4764405,60
35.7296977,128.46657,60
37.49307625,126.9011523,30
37.52245561,126.9053456,30
37.51891054,126.8946087,50
37.53202744,126.8998142,30
37.52628923,126.8894135,30
37.52058349,126.8867836,30
37.4927511,126.9038292,30
37.53980714,126.8946571,30
37.51017196,126.9181221,30
37.50202191,126.9042101,50
37.49884498,126.9125903,30
37.5333918,126.8938034,30
37.51031206,126.8985968,30
37.52370762,126.868623,30
37.47219072,127.0996009,30
37.47219072,127.0996009,30
37.46326397,126.9325353,30
37.47762136,126.9135543,30
37.47711829,126.91762,30
37.4794325,126.9278628,30
37.47385138,126.9174845,30
37.514999,126.8712369,30
37.51051775,126.8596245,30
37.53466729,126.8694745,30
37.51130088,126.8425702,30
37.51275813,126.8349957,50
37.53763954,126.8722216,30
37.51491917,126.8549857,50
37.51131231,126.854213,30
37.51634172,126.8334319,50
37.54209971,126.8295837,30
37.52700952,126.8730442,30
37.53637527,126.8811263,50
37.554025,127.0977191,30
37.54865032,127.0888376,50
37.54625622,127.0899876,30
37.6652913,127.0625329,30
37.65913138,127.0582807,50
37.65962296,127.0654841,30
37.67055214,127.0516742,30
37.66754054,127.0659102,30
37.66203133,127.070024,30
37.638707,127.0137365,30
37.63039427,127.0179922,50
37.623837,127.0183655,30
37.62317565,127.0317169,30
37.61737037,127.0157735,30
37.62480918,127.0449183,30
37.6015304,127.0286799,30
37.5833294,127.0179315,30
37.51652866,126.8447962,30
37.58352181,127.0837025,50
36.31833174,127.4341609,30
36.3301979,127.3972544,30
36.27917008,127.4684798,30
36.34131421,127.4919628,30
36.34394433,127.4293687,30
36.32073955,127.343777,30
36.29888649,127.3442521,30
37.38022552,126.6563722,50
37.39803857,126.6339426,50
37.50615814,126.9533591,30
37.50034777,126.9372695,30
37.50000437,126.925146,30
37.48772774,126.9123718,30
37.48825931,126.9751885,30
37.50973084,126.9259178,30
37.51030426,126.9468658,30
37.5089572,126.9323686,30
37.50545264,126.9596777,30
37.49471976,126.9167677,30
37.49246782,126.9769273,30
37.48165807,126.9793703,30
37.5615047,127.1659637,30
37.55542142,127.1291396,30
37.55871279,127.1530934,30
37.55117453,127.1687422,30
37.50797402,127.137365,60
37.21509326,126.9989931,60
37.091701,127.0768503,50
37.051908,127.047321,50
37.051908,127.047321,50
37.21659169,127.0417873,30
37.03275037,127.0924181,50
36.988764,127.1269765,50
37.057311,127.051452,50
37.056388,127.051377,50
37.064717,127.050769,50
37.062808,127.046864,50
36.94423925,127.0042907,60
36.93984423,126.9673773,60
37.17483049,126.978289,60
37.60493329,127.1012262,50
37.6059939,127.100671,50
37.575208,127.083998,30
37.5900434,127.0757754,30
37.61531513,127.0898585,30
37.60457824,127.1044913,30
37.590607,127.0872878,30
37.61515971,127.0925133,30
37.61774881,127.0868142,30
37.60195343,127.0833938,50
37.61655923,127.1097561,30
37.61869442,127.0578029,30
37.64487286,127.058358,50
37.64058745,127.0759798,50
37.62070936,127.0692435,50
37.65107988,127.0734747,50
37.65473265,127.0739453,50
37.62979163,127.052769,30
37.64398229,127.0627694,30
36.00077872,129.0464232,60
35.9719872,128.941256,40
36.99998737,129.3630748,60
37.01347505,129.4033594,60
37.01315095,129.4021802,60
37.4990641,127.0518992,50
37.48637269,127.0377461,30
37.5082496,127.0271935,30
37.51748013,127.044875,50
37.58020752,126.9518281,50
37.58047729,126.9525194,50
37.5801502,126.9341504,50
37.57995043,126.933249,50
37.47937983,126.6259767,30
37.48885379,126.5548446,40
37.49213276,126.48727,30
37.49076919,126.4847286,30
37.64678528,126.8539264,60
37.609469,126.8611977,60
37.70859408,126.8549566,60
37.71439935,126.902494,30
37.68556,126.72378,50
37.68047139,126.7515967,50
37.65888191,126.774957,60
37.66440157,126.8084253,60
35.32415197,126.5798607,80
35.32431,126.5811743,80
35.415774,126.563334,30
35.415774,126.563334,30
35.44020717,126.634217,30
35.448204,126.696223,60
35.43130618,126.5640811,70
35.44613937,126.4921571,60
35.49993334,126.5084782,60
35.42741651,126.6964466,40
35.42885481,126.7404084,50
35.42885481,126.7404084,50
35.4302498,126.6995987,30
35.43160651,126.7009874,30
35.5126045,126.6632221,30
35.5138629,126.6779091,50
35.5167138,126.6745624,50
35.34142095,126.6054449,50
35.336899,126.59749,50
36.43451353,129.0451567,50
36.43451353,129.0451567,50
37.55527,126.9556055,30
37.56697656,126.9050853,30
36.80238852,128.601705,60
37.57633795,126.892379,50
37.5858088,126.8808619,30
37.55365679,126.9103013,30
37.54824385,126.924449,50
37.57112292,126.9038429,30
37.56600111,126.9108276,50
37.54271029,126.945999,30
37.54453582,126.9377793,30
37.55964474,126.9132084,30
37.558868,126.9128816,30
37.54031509,126.9619943,30
37.53254047,126.9963911,30
37.548364,126.9781039,30
37.52206892,126.9923004,30
37.52062959,126.9753663,30
37.539708,127.0015318,30
37.5354052,126.953271,30
37.533567,126.950227,30
37.537825,127.0121598,30
37.54996115,126.9814003,30
35.636797,127.0731879,80
35.637053,127.0736699,80
35.66817785,126.9246716,60
35.66761736,126.9252236,60
35.57871009,126.8114018,80
35.5594217,126.8511563,50
35.56675398,126.8603715,30
35.56596796,126.8629512,30
34.8691478,127.8929745,30
34.82960375,128.0203541,60
34.8296588,128.0203541,60
35.41710516,127.8749758,30
35.23226945,128.5761882,30
35.23385991,128.5885008,30
35.23385991,128.5885008,30
35.16771088,128.5797705,60
35.16771088,128.5797705,60
34.84404964,127.6106,30
34.88095335,127.5711735,70
34.88056907,127.5711851,70
36.27439885,126.8812633,30
36.26880438,126.9282059,30
36.27677832,126.9162471,30
36.8017,127.0677,30
36.8013,127.0670673,30
36.41119451,126.6455224,30
36.41119451,126.6455224,30
36.24238186,126.5900591,30
35.30500838,127.1894402,30
35.30500838,127.1894402,30
35.28669948,127.3114496,60
35.21156831,127.236797,60
35.27815788,126.5124824,30
35.27048789,126.5058513,40
35.24092324,126.4306896,60
35.2177,126.5493227,80
35.26628073,126.5088619,40
34.42999931,126.8185989,50
34.392901,126.880936,60
34.33241,126.736909,60
35.72025925,126.9737179,100
36.834021,127.174463,110
36.834021,127.174463,110
36.93437292,127.189379,110
36.93437292,127.189379,110
37.56802011,126.8414787,50
37.5139135,127.0780584,40
37.56318777,127.0867352,30
37.53739033,127.0792492,30
37.56407044,127.0835291,30
37.551208,127.0712779,30
37.5315884,127.0823197,30
37.53567539,127.0691796,30
37.56506217,127.0804159,30
37.55304416,127.0722815,30
37.53051598,127.0745264,30
37.46663228,126.8995297,30
37.473808,126.8988152,50
37.46754839,126.8909461,30
37.47006899,126.9073405,30
37.47655434,126.9078754,50
37.45534373,126.9060413,30
37.44900828,126.9165259,30
37.477244,126.9102604,30
37.477104,126.8967405,30
37.466709,126.9088159,30
37.54963819,126.8459842,50
37.575819,126.8199982,30
37.56711199,126.8513773,30
37.56361691,126.8473931,30
37.56466725,126.8457024,30
37.55185777,126.8247079,50
37.553575,126.863366,30
37.56929214,126.8063267,30
37.563617,126.822243,30
37.55782959,126.8226104,30
37.55492273,126.8373958,50
37.55046015,126.831714,30
37.58500184,126.9439749,30
37.58426675,126.9436489,30
37.55908091,126.9530017,30
37.5964856,126.9496637,30
37.59468497,126.9519089,30
37.4892221,127.1579369,50
37.48910135,127.1562715,50
37.4862817,127.1524745,50
37.4863965,127.1520037,50
37.4839519,127.1487771,50
37.37191605,127.2478403,30
37.30313693,127.331261,30
37.02791361,127.100418,50
37.026018,127.100032,50
37.02571,127.104139,30
37.025587,127.106878,30
37.028014,127.104149,50
37.025156,127.11164,50
37.1589315,127.0785768,50
36.6406,127.1767,50
37.59401101,126.9993311,30
37.59654704,127.0230197,30
37.5856294,127.0132289,30
37.61028784,126.9985206,30
37.6099836,127.0148366,30
37.6092526,127.033119,30
37.60837653,127.0359097,30
37.60758948,127.0472529,30
37.60881368,127.0697321,30
37.59881357,127.0401781,30
37.6091602,127.0382341,30
37.61102206,127.0583553,30
37.49961577,127.0659154,50
37.48119739,127.0517714,30
37.48632828,127.0860547,30
37.4913763,127.0877471,30
37.49191891,127.0605481,30
37.48978362,127.0690768,30
37.4923004,127.0811328,30
37.47591562,127.0525106,30
37.538273,127.0583781,40
37.54394485,127.0492339,30
37.56621082,127.0330284,40
37.5618965,127.0566947,30
37.55486446,127.0709278,30
37.55656776,127.0287459,30
37.55961422,127.0498462,40
37.54998677,127.0272519,50
37.548333,127.0652898,50
37.546294,127.0573991,30
37.54588761,127.0504872,50
37.570867,127.0381863,50
37.49755471,126.707345,50
37.50351243,126.7070784,30
37.50344128,126.711765,30
37.48553133,126.7303171,30
37.50625127,126.7085804,30
37.51102652,126.7369232,30
37.51321972,126.7423332,50
37.51870483,126.7465582,30
36.9038925,127.5290467,30
36.8839432,127.3597702,50
36.93064887,127.4289628,30
36.89879553,127.4414904,30
